,"Ship FY
",Grand Total,Grand Total,1990,1990,1991,1991,1992,1992,1993,1993,1994,1994,1995,1995,1996,1996,1997,1997,1998,1998,1999,1999,2000,2000,2001,2001,2002,2002,2003,2003,2004,2004,2005,2005,2006,2006,2007,2007,2008,2008,2009,2009,2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016
SAV Account,Product ID,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value,Item Qty,Total Value
OK-UNIVERSITY OF OKLAHOMA,WS-X4648-RJ45V+E,61,457195 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,67455,2,14990,42,314790,6,44970,2,14990,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-CAP3702I-A-K9,482,720590 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,174915,164,245180,201,300495
OK-UNIVERSITY OF OKLAHOMA,WS-C3560-24PS-S,5,18975 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11385,2,7590,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-SUP720-3B=,2,66000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-LAP1242AG-A-K9,492,491508 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11988,23,22977,109,108891,210,209790,138,137862,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4548-GB-RJ45V=,381,2855595 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,322285,136,1019320,117,876915,4,29980,45,337275,11,82445,14,104930,6,44970,5,37475,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-CAP3502I-A-K9,134,173530 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,93240,32,41440,20,25900,10,12950,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C4500X-16SFP+,16,256000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,128000,8,128000
OK-UNIVERSITY OF OKLAHOMA,WS-C4006-S2,3,35985 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,CP-7942G=,28,12740 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3185,21,9555,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560-48TS-S,1,4995 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-AP1231G-A-K9,154,138446 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17980,122,109678,11,9889,1,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3750G-12S-S,10,88000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,79200,0,0,0,0,0,0,0,0,1,8800,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6748-GE-TX,6,138000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,138000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3750G-12S-E,2,26400 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13200,0,0,0,0,0,0,0,0,1,13200,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,X2-10GB-LR=,209,836000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,192000,4,16000,10,40000,10,40000,53,212000,3,12000,0,0,28,112000,49,196000,4,16000
OK-UNIVERSITY OF OKLAHOMA,WS-C3750V2-48PS-S,1,9495 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9495,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3750X-24P-L,4,27600 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27600,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2924-XL-EN,162,323190 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,59850,22,43890,37,73815,68,135660,0,0,3,5985,2,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560X-48PF-L,17,168300 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19800,13,128700,2,19800,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,N5K-C5548UP-FA,3,76800 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25600,2,51200,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6704-10GE=,8,200000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50000,2,50000,3,75000,0,0,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-AP1131AG-A-K9,91,69979 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29991,16,12304,12,9228,24,18456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6724-SFP,4,80000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60000,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,SFP-10G-SR=,224,222880 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34825,16,15920,135,134325,22,21890,16,15920,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560G-48TS-S,1,8800 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8800,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,CISCO2811,3,7485 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2495,1,2495,0,0,1,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6K-S2-MSFC2,4,87980 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43990,1,21995,0,0,1,21995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2950-24,180,179100 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,995,25,24875,76,75620,51,50745,18,17910,9,8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-F6700-DFC3CXL,47,1351250 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115000,11,316250,0,0,19,546250,6,172500,0,0,0,0,1,28750,6,172500,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560X-48PF-S,131,1506500 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34500,15,172500,41,471500,72,828000,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WIC-1DSU-T1,10,10000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3000,3,3000,0,0,2,2000,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2950C-24,6,13170 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2195,3,6585,1,2195,0,0,0,0,0,0,0,0,1,2195,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4748-UPOE+E,58,521710 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,89950,9,80955,39,350805,0,0
OK-UNIVERSITY OF OKLAHOMA,C3KX-PWR-1100WAC,148,222000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6000,17,25500,54,81000,73,109500,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4013,3,17985 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2924M-XL-EN,142,354290 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,77345,51,127245,4,9980,42,104790,9,22455,0,0,4,9980,1,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6708-10G-3CXL=,30,1897500 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,189750,4,253000,0,0,0,0,4,253000,1,63250,8,506000,2,126500,8,506000,0,0
OK-UNIVERSITY OF OKLAHOMA,SFP-10G-SR,188,187060 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1990,38,37810,8,7960,120,119400,8,7960,12,11940,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C4506,50,249750 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49950,22,109890,17,84915,1,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-SVC-WISM2-5-K9=,2,169990 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84995,1,84995,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3508G-XL-EN,56,279720 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4995,6,29970,33,164835,2,9990,14,69930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,ONS-XC-10G-C=,4,82000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82000,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4516,3,49485 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,C3KX-NM-10G=,65,188500 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,69600,33,95700,8,23200,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-SUP720-3BXL,10,500000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,0,0,8,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-SVC-FWM-1-K9=,12,419940 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,104985,1,34995,3,104985,3,104985,0,0,2,69990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4648-RJ45V+E=,17,127415 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,119920,0,0,1,7495,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,CISCO2621,6,18570 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6190,4,12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X45-SUP8-E,13,259935 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39990,9,179955,2,39990
OK-UNIVERSITY OF OKLAHOMA,WS-C2980G-A,122,1097390 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17990,112,1007440,5,44975,3,26985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560E-48PD-S,73,1087700 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74500,5,74500,47,700300,14,208600,2,29800,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4515=,12,143940 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11995,0,0,1,11995,1,11995,9,107955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3750X-12S-S,5,57500 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57500,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C4510RE-S8+96V+,4,132000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33000,3,99000,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6548-GE-45AF,27,378000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,336000,3,42000,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560E-24PD-S,4,30000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15000,2,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,UCS-MR-1X162RZ-A,32,22080 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22080,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3750E-24PD-S,4,45600 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45600,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6516-GBIC,2,39990 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WIC-1DSU-T1-V2,3,3000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,0,1,1000,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,CISCO2610,6,11970 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5985,1,1995,1,1995,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3550-12T,3,29985 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-AP1232AG-A-K9,219,218781 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,138861,80,79920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4516-10GE=,38,702810 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,573345,2,36990,3,55485,0,0,1,18495,0,0,0,0,1,18495,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-CAC-6000W,26,130000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35000,5,25000,13,65000,1,5000,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4548-GB-RJ45,16,87920 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,87920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,GLC-LH-SMD=,18,17910 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9950,6,5970,2,1990,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4712-SFP+E,9,242955 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53990,2,53990,4,107980,1,26995,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6548-GE-TX=,29,348000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,132000,8,96000,2,24000,0,0,7,84000,1,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6416-GBIC,3,59985 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,59985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2940-8TF-S,61,60695 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10945,0,0,20,19900,1,995,0,0,4,3980,25,24875,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6K-S2U-MSFC2=,3,80385 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26795,2,53590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560X-48P-L,4,34800 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34800,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C2950T-48-SI,2,4990 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,PWR-C45-4200ACV/2,60,179700 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2995,14,41930,0,0,14,41930,6,17970,9,26955,1,2995,6,17970,1,2995,8,23960,0,0
OK-UNIVERSITY OF OKLAHOMA,UCSB-MLOM-40G-01,4,5996 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5996,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560CG-8PC-S,48,98400 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22550,13,26650,0,0,14,28700,10,20500
OK-UNIVERSITY OF OKLAHOMA,WIC-1DSU-T1=,4,4000 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AIR-CAP3702I-AK910,1,14950 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14950,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-G5486,17,16915 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3980,8,7960,0,0,0,0,2,1990,3,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X6408A-GBIC=,2,19990 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9995,1,9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,AP-2924MXL-DC,34,363630 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,363630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,N20-AC0002,4,14796 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14796,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4248-RJ45V=,1,7495 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-X4548-GB-RJ45=,7,38465 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,WS-C3560X-24P-S,16,94400 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47200,3,17700,5,29500,0,0,0,0
OK-UNIVERSITY OF OKLAHOMA,CISCO3662-AC,2,23400 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11700,0,0,1,11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
